Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
39.153286933898926	0	-182.82732	37.141968	-100.46738	-336.48428	151.0	0.0	30049	30049
72.55060076713562	1	-138.48288	33.702354	-46.425846	-254.72736	151.0	0.0	30049	60098
117.58063888549805	2	-139.54109	35.60884	-52.09287	-241.83786	151.0	0.0	30049	90147
191.3661596775055	3	-128.43001	35.121716	-40.00107	-254.6334	151.0	0.0	30049	120196
216.67775177955627	4	-120.575424	35.406063	-14.595974	-249.98233	151.0	0.0	30049	150245
239.2360599040985	5	-114.508224	38.48747	-21.347271	-241.28838	151.0	0.0	30049	180294
259.66862177848816	6	-108.322845	34.98145	15.995444	-216.66504	151.0	0.0	30049	210343
452.3776078224182	7	-97.28573	31.633204	-20.91809	-300.2547	151.0	0.0	30049	240392
474.01252460479736	8	-95.85773	30.153664	-8.149248	-181.75581	151.0	0.0	30049	270441
495.2492699623108	9	-89.89533	22.352293	-28.172676	-148.49582	151.0	0.0	30049	300490
516.1987578868866	10	-85.129425	24.911283	-15.113988	-158.11258	151.0	0.0	30049	330539
537.2597780227661	11	-80.36677	26.389725	-24.620335	-172.83054	151.0	0.0	30049	360588
558.2584629058838	12	-74.14081	24.878605	17.68211	-144.62292	151.0	0.0	30049	390637
578.8642377853394	13	-65.945076	24.676582	-10.600078	-136.23473	151.0	0.0	30049	420686
600.1130437850952	14	-65.97473	26.519938	-7.1967278	-186.17757	151.0	0.0	30049	450735
622.3712148666382	15	-60.784332	24.164469	-10.491882	-143.97621	151.0	0.0	30049	480784
643.9130687713623	16	-54.5631	26.821993	31.89311	-172.02634	151.0	0.0	30049	510833
665.5548579692841	17	-54.127728	25.358019	1.4911461	-138.4627	151.0	0.0	30049	540882
687.4951508045197	18	-53.912994	28.76551	3.985344	-152.38498	151.0	0.0	30049	570931
709.534818649292	19	-54.73936	23.236315	4.118023	-150.75085	151.0	0.0	30049	600980
731.5304038524628	20	-46.313	19.674015	9.682266	-132.49762	151.0	0.0	30049	631029
754.0832078456879	21	-44.313465	19.958206	17.283604	-108.89087	151.0	0.0	30049	661078
776.6901350021362	22	-41.948654	19.682148	32.103157	-120.05391	151.0	0.0	30049	691127
799.3345189094543	23	-35.204388	19.265327	9.891404	-99.82393	151.0	0.0	30049	721176
821.8073689937592	24	-31.857513	21.871758	12.752089	-115.27398	151.0	0.0	30049	751225
844.1097097396851	25	-28.07428	17.174488	46.70597	-91.50798	151.0	0.0	30049	781274
866.457615852356	26	-28.795437	20.846954	28.222488	-111.71399	151.0	0.0	30049	811323
