Time	Iteration	AverageReturn	FinalReward	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	NumParams	ValAverageReturn	ValFinalReward
15.766703367233276	0	-163.79087022725213	-8.626221591364281	63.392376232939604	-28.924273850474197	-380.7522153328665	20.0	0.0	10017	10017	28005	-174.45474917487772	-9.467091535047855
29.7132887840271	1	-164.94221514878706	-8.83528000060407	70.75436631159035	-26.51884548923827	-396.5389472707653	20.0	0.0	10017	20034	28005	-162.64970910658042	-8.818302690582508
42.75526165962219	2	-164.34804882393922	-8.83176950038048	64.04873071806038	-38.723418255019595	-370.25023155782696	20.0	0.0	10017	30051	28005	-166.36662282250938	-8.946949121879939
55.760470390319824	3	-168.7693209396244	-8.842506614712486	61.49955346957414	-24.80240810523259	-332.9110953929869	20.0	0.0	10017	40068	28005	-165.9859076029611	-8.935696123422968
68.79391360282898	4	-164.62864328609086	-8.713382475661081	61.8533173410852	-29.71718237649952	-357.2616356113557	20.0	0.0	10017	50085	28005	-166.47066843640906	-8.810804813159617
81.88440537452698	5	-161.06706702420644	-8.374921171736924	63.473614802619	-20.324412385651943	-350.08022396873696	20.0	0.0	10017	60102	28005	-161.73306161779578	-8.385995786668428
94.96000337600708	6	-158.01542063972224	-8.150411982742098	64.14016324886387	-29.611371542374684	-331.2992938684141	20.0	0.0	10017	70119	28005	-166.92356357644675	-8.725667400802633
108.05377006530762	7	-157.7573274838193	-8.089051475216971	64.56761869285208	-26.65625385189705	-351.4394607474329	20.0	0.0	10017	80136	28005	-158.32821066486014	-8.004629806193247
121.11527681350708	8	-160.6564761303885	-8.218918451599976	66.8549866798951	-22.86165214070798	-357.2189988247525	20.0	0.0	10017	90153	28005	-157.74294892896256	-7.931335632324954
134.1712200641632	9	-153.2210825869769	-7.646116147111697	66.40465079037675	-22.857564064276346	-355.9845186303203	20.0	0.0	10017	100170	28005	-156.02986617224306	-7.793789056098602
147.1146755218506	10	-161.67589956872118	-8.065828016246426	62.260121665207905	-28.976058254917167	-325.11970036294315	20.0	0.0	10017	110187	28005	-154.20111538344412	-7.7894857628280105
160.15190720558167	11	-157.23583943433724	-7.75626006324455	66.75345897072914	-21.538632435864244	-368.90960599470253	20.0	0.0	10017	120204	28005	-149.0922193561099	-7.438376057769873
173.25321555137634	12	-156.56362335792582	-7.621349230615492	62.20807588949268	-25.5596754137728	-352.79149486144075	20.0	0.0	10017	130221	28005	-160.48298296187608	-7.902818578433665
186.3699939250946	13	-150.7129514526669	-7.361377168057722	62.43940527917906	-24.680896862436583	-330.2744201000322	20.0	0.0	10017	140238	28005	-148.04206218891431	-7.2230243801049365
199.44507884979248	14	-150.01614194589817	-7.241037852903578	61.75151091731071	-21.21923968992695	-353.4276424573702	20.0	0.0	10017	150255	28005	-150.5088007199307	-7.131992287766195
212.446457862854	15	-150.7814935402384	-7.067517159858495	60.03944714275069	-29.660659448627527	-331.6087577209587	20.0	0.0	10017	160272	28005	-146.42835573433769	-7.016160023409209
225.46510434150696	16	-145.8130343725794	-6.9196015937968225	61.07252477414025	-24.50297259197572	-315.3960976221084	20.0	0.0	10017	170289	28005	-146.4271790725634	-6.903073881251356
