TotalTime	Timestep	MeanEpisodeReward	MaxMeanReturn
7347.993498325348	1330000	-10.15	-10.15
7408.219712018967	1340000	-10.28	-10.15
7468.396714687347	1350000	-10.31	-10.15
7528.709476947784	1360000	-10.25	-10.15
7588.962076663971	1370000	-10.14	-10.14
7649.183904886246	1380000	-10.14	-10.06
7709.480503559113	1390000	-9.74	-9.71
7769.733278751373	1400000	-9.67	-9.67
7829.9621369838715	1410000	-9.55	-9.55
7890.187019586563	1420000	-8.86	-8.86
7950.5390038490295	1430000	-8.67	-8.63
8010.690973997116	1440000	-8.32	-8.32
8071.021469593048	1450000	-8.37	-8.27
8131.441960573196	1460000	-8.25	-8.25
8191.778527736664	1470000	-8.25	-8.18
8252.120967149734	1480000	-8.3	-8.18
8312.320756196976	1490000	-8.19	-8.16
8372.631954908371	1500000	-8.25	-8.16
8432.8577105999	1510000	-7.78	-7.78
8493.243750333786	1520000	-7.71	-7.67
8553.568521261215	1530000	-7.18	-7.18
8613.825122356415	1540000	-7.07	-7.07
8674.202480793	1550000	-6.56	-6.56
8734.372037887573	1560000	-6.37	-6.37
8794.605806589127	1570000	-6.17	-6.17
8855.016402244568	1580000	-5.88	-5.88
8915.296585321426	1590000	-5.59	-5.59
8975.65581035614	1600000	-5.35	-5.35
9036.085189342499	1610000	-5.16	-5.16
9096.499403476715	1620000	-4.95	-4.95
9156.95242190361	1630000	-4.61	-4.61
9217.340844392776	1640000	-4.62	-4.56
9277.729830026627	1650000	-4.2	-4.2
9338.135542154312	1660000	-4.13	-4.08
9398.604128360748	1670000	-3.72	-3.69
9459.028416395187	1680000	-3.44	-3.44
9519.537842273712	1690000	-3.3	-3.3
9579.900152683258	1700000	-2.88	-2.88
9640.43060350418	1710000	-2.54	-2.54
9700.968435287476	1720000	-2.28	-2.28
9761.456850767136	1730000	-1.75	-1.75
9821.919656276703	1740000	-1.3	-1.3
9882.346781015396	1750000	-0.68	-0.68
9946.382791996002	1760000	-0.63	-0.63
10010.914840459824	1770000	0.09	0.09
10071.803876161575	1780000	0.73	0.73
10132.815763950348	1790000	1.29	1.29
10193.802800416946	1800000	2.0	2.0
10254.902135372162	1810000	2.3	2.3
10316.013488769531	1820000	3.03	3.03
10376.93979215622	1830000	4.05	4.05
10437.835381507874	1840000	4.99	4.99
10498.878706216812	1850000	5.5	5.5
10559.822852134705	1860000	6.33	6.33
10620.873606443405	1870000	6.77	6.77
10681.91015625	1880000	7.37	7.37
10742.884376525879	1890000	7.86	7.86
10803.881597995758	1900000	8.18	8.18
10864.92933344841	1910000	9.04	9.04
10925.89808177948	1920000	9.64	9.64
10986.871365308762	1930000	10.17	10.17
11047.962302207947	1940000	10.92	10.92
11108.926466941833	1950000	11.31	11.31
11169.91274189949	1960000	11.83	11.83
11231.073378801346	1970000	12.03	12.03
11292.146299600601	1980000	12.84	12.84
11353.445426225662	1990000	13.26	13.26
11414.433691978455	2000000	13.93	13.93
11475.672706365585	2010000	14.61	14.61
11536.919091701508	2020000	15.11	15.11
11598.045165538788	2030000	15.5	15.5
11659.185414791107	2040000	15.71	15.71
11720.444078922272	2050000	15.91	15.91
11781.668414115906	2060000	16.0	16.0
11842.999359369278	2070000	16.17	16.17
11904.210508823395	2080000	16.32	16.32
11965.329755067825	2090000	16.5	16.5
12026.548381567001	2100000	16.78	16.78
12087.910501480103	2110000	16.95	16.95
12149.112055778503	2120000	17.34	17.35
12210.236331224442	2130000	17.6	17.6
12271.442870855331	2140000	17.63	17.65
12332.552359819412	2150000	17.7	17.7
12393.762536287308	2160000	17.78	17.79
12454.96480345726	2170000	18.06	18.06
12516.209761857986	2180000	18.24	18.24
12577.603756666183	2190000	18.3	18.33
12638.823555707932	2200000	18.44	18.44
12700.033242464066	2210000	18.45	18.45
12761.266177415848	2220000	18.44	18.48
12822.765192985535	2230000	18.49	18.49
12883.999827861786	2240000	18.56	18.56
12945.29863190651	2250000	18.59	18.61
13006.647598266602	2260000	18.61	18.63
13067.932518482208	2270000	18.64	18.65
13129.30028295517	2280000	18.7	18.7
13190.704687356949	2290000	18.72	18.72
13251.96581697464	2300000	18.73	18.75
13313.323114395142	2310000	18.73	18.76
13374.571146726608	2320000	18.62	18.76
13436.088773727417	2330000	18.63	18.76
13497.562385082245	2340000	18.65	18.76
13559.021931409836	2350000	18.64	18.76
13620.263358592987	2360000	18.63	18.76
13681.538276910782	2370000	18.6	18.76
13742.799309015274	2380000	18.7	18.76
13804.229287147522	2390000	18.77	18.77
13865.604652404785	2400000	18.78	18.8
13926.999202251434	2410000	18.81	18.81
13988.634742498398	2420000	18.89	18.89
14050.09737944603	2430000	18.96	18.96
14111.403191804886	2440000	19.0	19.0
14172.93916296959	2450000	19.04	19.05
14234.478214979172	2460000	19.07	19.07
14295.909228086472	2470000	19.11	19.12
14357.324770450592	2480000	19.1	19.12
14418.74149274826	2490000	19.14	19.14
14480.127137899399	2500000	19.19	19.19
14541.41916513443	2510000	19.31	19.31
14602.857509374619	2520000	19.28	19.31
14664.304168462753	2530000	19.4	19.4
14725.833146095276	2540000	19.45	19.45
14787.330303430557	2550000	19.52	19.52
14848.835260152817	2560000	19.5	19.52
14910.859779596329	2570000	19.55	19.55
14972.320496082306	2580000	19.51	19.57
15033.857401371002	2590000	19.49	19.57
15095.225466012955	2600000	19.51	19.57
15156.704493045807	2610000	19.55	19.57
15218.052062273026	2620000	19.6	19.61
15279.360077857971	2630000	19.62	19.63
15340.854975700378	2640000	19.66	19.66
15402.450365304947	2650000	19.68	19.69
15463.820704698563	2660000	19.73	19.73
15525.308000802994	2670000	19.8	19.8
15586.77022099495	2680000	19.85	19.85
15648.353459596634	2690000	19.86	19.86
15709.74390411377	2700000	19.85	19.87
15771.264510154724	2710000	19.83	19.87
15832.654664516449	2720000	19.85	19.87
15894.072937726974	2730000	19.8	19.87
15955.535784244537	2740000	19.85	19.87
16017.093032836914	2750000	19.92	19.93
16078.624830007553	2760000	19.94	19.94
16140.088651657104	2770000	19.96	19.98
16201.555151462555	2780000	19.97	19.99
16262.889630794525	2790000	19.97	19.99
16324.19356393814	2800000	19.92	19.99
16385.659016609192	2810000	19.91	19.99
16447.01584148407	2820000	19.91	19.99
16508.642879247665	2830000	19.91	19.99
16570.079387903214	2840000	19.91	19.99
16631.47484087944	2850000	19.83	19.99
16692.87858080864	2860000	19.78	19.99
16754.33586382866	2870000	19.78	19.99
16815.55710554123	2880000	19.79	19.99
16876.791399002075	2890000	19.81	19.99
16938.28862428665	2900000	19.79	19.99
16999.541955947876	2910000	19.83	19.99
17080.585623025894	2920000	19.83	19.99
17142.867957115173	2930000	19.83	19.99
17204.192373752594	2940000	19.8	19.99
17265.615228414536	2950000	19.81	19.99
17326.950719594955	2960000	19.81	19.99
17388.144792318344	2970000	19.75	19.99
17449.49271917343	2980000	19.83	19.99
17510.79512643814	2990000	19.79	19.99
17572.052850723267	3000000	19.79	19.99
17633.459987401962	3010000	19.77	19.99
17694.876857995987	3020000	19.76	19.99
17756.235817432404	3030000	19.79	19.99
17817.678711891174	3040000	19.79	19.99
17878.889657735825	3050000	19.82	19.99
17940.326833963394	3060000	19.81	19.99
18001.706290960312	3070000	19.86	19.99
18063.079202651978	3080000	19.87	19.99
18124.311802387238	3090000	19.85	19.99
18185.808628320694	3100000	19.88	19.99
18247.30555653572	3110000	19.88	19.99
18308.691119670868	3120000	19.96	19.99
18370.103806495667	3130000	19.99	19.99
18431.44951081276	3140000	20.02	20.02
18492.810834646225	3150000	20.01	20.03
18554.280336856842	3160000	20.0	20.03
18615.56374359131	3170000	20.02	20.03
18676.96653366089	3180000	19.99	20.03
18738.362960338593	3190000	20.03	20.04
