TotalTime	Timestep	MeanEpisodeReward	MaxMeanReturn
19491.703924417496	2470000	18.71	18.71
19575.016159772873	2480000	18.76	18.76
19658.385593414307	2490000	18.98	18.98
19741.75831270218	2500000	19.1	19.1
19825.0931122303	2510000	19.14	19.14
19908.365562200546	2520000	19.13	19.15
19991.669139385223	2530000	19.43	19.43
20075.015119314194	2540000	19.59	19.6
20158.267048358917	2550000	19.67	19.67
20241.542633533478	2560000	19.65	19.67
20324.811767101288	2570000	19.7	19.7
20408.070684194565	2580000	19.79	19.79
20491.484023571014	2590000	19.85	19.85
20575.04691052437	2600000	19.94	19.95
20658.504605531693	2610000	19.92	19.95
20741.978923797607	2620000	19.98	19.98
