Time	Iteration	AverageReturn	FinalReward	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	NumParams	ValAverageReturn	ValFinalReward
21.425315141677856	0	-163.79378621567747	-8.628585358691831	63.37485331357453	-28.837493902027795	-380.2096334506906	20.0	0.0	10017	10017	28005	-174.44305497607837	-9.466045240052102
40.973634481430054	1	-165.01146075039523	-8.844611960850838	70.8530688035848	-26.59334323639346	-397.89366020673845	20.0	0.0	10017	20034	28005	-162.6792930250462	-8.820958905916154
59.60518193244934	2	-164.48576919068407	-8.846480981741431	64.41666889587006	-38.27988870171195	-370.89859238816405	20.0	0.0	10017	30051	28005	-166.59675734564783	-8.973147147383237
78.17472648620605	3	-169.14280375201815	-8.852653375323023	62.11176991423261	-26.787419714861777	-334.28244291593853	20.0	0.0	10017	40068	28005	-166.1789410987948	-8.93743094767477
96.84488224983215	4	-164.42059743621155	-8.672510357065303	62.07907723302564	-30.960829928433835	-358.7720386010687	20.0	0.0	10017	50085	28005	-166.36691451984498	-8.76818197027876
115.42816543579102	5	-160.75608298071836	-8.336648662808424	64.02510822289659	-23.895995724331062	-356.41360882663054	20.0	0.0	10017	60102	28005	-161.4593217242989	-8.342556419307426
134.16219067573547	6	-157.44450108465574	-8.07215003438421	64.72593197283642	-29.455927783410296	-333.1843397690847	20.0	0.0	10017	70119	28005	-165.97462529286886	-8.637203187379669
152.750066280365	7	-156.56307766724555	-7.955978666866464	64.89304707827247	-27.48226228505133	-354.12899570543226	20.0	0.0	10017	80136	28005	-157.27513620519838	-7.873526306025529
171.35774207115173	8	-158.83317229586288	-8.017656809898515	66.63897560264739	-21.025219808459724	-353.76220120592905	20.0	0.0	10017	90153	28005	-155.85250061046966	-7.7278368255937275
189.9044554233551	9	-151.59892837307837	-7.477136049647342	66.70056985736129	-24.52560555731433	-364.278352029422	20.0	0.0	10017	100170	28005	-154.70092156630523	-7.628473675432427
208.52103757858276	10	-159.7789956565503	-7.812404608053585	62.64379679237885	-29.524404465812577	-335.982295495411	20.0	0.0	10017	110187	28005	-153.19732133177908	-7.648128817139824
227.08282899856567	11	-156.0254227742784	-7.523569004505568	68.43081318010913	-21.952256986925654	-369.64054350721136	20.0	0.0	10017	120204	28005	-146.6614454489273	-7.156274201117135
245.64836835861206	12	-153.59578914943478	-7.293957525349144	62.79311589734504	-23.44802071607205	-358.7820279564706	20.0	0.0	10017	130221	28005	-157.6918503080028	-7.563720018397444
264.1998372077942	13	-147.67344494801145	-7.012240460108498	63.62337643585204	-27.08451118081777	-343.7440580576603	20.0	0.0	10017	140238	28005	-145.29194629367262	-6.908324920749849
282.74900794029236	14	-145.80599005931447	-6.771576728985543	62.2293429300701	-23.69678990850588	-365.60107550446725	20.0	0.0	10017	150255	28005	-146.74176615955852	-6.7139291005937185
301.43810534477234	15	-146.1223934938888	-6.551477451146793	61.63644258910635	-23.645292665218815	-325.8488302780975	20.0	0.0	10017	160272	28005	-141.50744057228115	-6.423728341106066
