Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
8.988555908203125	0	14.047752	9.173145	63.0	3.0	14.047752808988765	9.173145375155027	5001	5001
13.44004511833191	1	27.184782	13.859488	77.0	7.0	27.184782608695652	13.859488468371223	5002	10003
18.187098026275635	2	44.27193	23.408756	145.0	10.0	44.271929824561404	23.408757203654297	5047	15050
22.07943606376648	3	40.32	23.685131	114.0	7.0	40.32	23.685134578465036	5040	20090
25.80953288078308	4	36.021427	19.88771	103.0	8.0	36.02142857142857	19.887709002993663	5043	25133
30.121324062347412	5	40.024	19.663353	100.0	7.0	40.024	19.663352308291685	5003	30136
34.291581869125366	6	54.010754	27.833025	177.0	17.0	54.01075268817204	27.833025414685626	5023	35159
38.27928709983826	7	68.12162	29.053982	146.0	25.0	68.12162162162163	29.053981772380233	5041	40200
42.09858512878418	8	94.87037	42.524086	187.0	27.0	94.87037037037037	42.52408742082465	5123	45323
45.789533853530884	9	101.34	39.243652	199.0	26.0	101.34	39.24365426409727	5067	50390
49.84991407394409	10	112.37778	44.402847	199.0	19.0	112.37777777777778	44.4028472004462	5057	55447
53.62390899658203	11	104.875	29.42549	182.0	34.0	104.875	29.425488526106072	5034	60481
57.11746883392334	12	111.844444	33.306625	210.0	49.0	111.84444444444445	33.30662633808311	5033	65514
61.02391815185547	13	132.25641	38.717068	225.0	73.0	132.25641025641025	38.717065705672105	5158	70672
65.33293199539185	14	193.2963	89.801765	406.0	79.0	193.2962962962963	89.801763083746	5219	75891
69.61813402175903	15	361.06668	305.36984	1000.0	50.0	361.06666666666666	305.3698231470963	5416	81307
74.17148423194885	16	518.5	341.53015	1000.0	140.0	518.5	341.5301597223882	5185	86492
78.1292028427124	17	419.08334	304.3527	1000.0	80.0	419.0833333333333	304.35271707163855	5029	91521
82.96797585487366	18	254.15	177.51288	651.0	58.0	254.15	177.51289389788	5083	96604
86.90894985198975	19	335.46667	191.88951	896.0	100.0	335.46666666666664	191.8895052425281	5032	101636
93.77866792678833	20	209.58333	154.93007	598.0	48.0	209.58333333333334	154.93006935030039	5030	106666
100.43440103530884	21	246.7619	189.79385	701.0	44.0	246.76190476190476	189.793849256027	5182	111848
106.28613805770874	22	322.6875	219.61748	895.0	85.0	322.6875	219.61748528691882	5163	117011
111.79637408256531	23	685.875	330.13574	1000.0	218.0	685.875	330.1357438615213	5487	122498
119.29658007621765	24	949.0	114.03947	1000.0	694.0	949.0	114.03946685248927	5694	128192
128.23205089569092	25	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	134192
134.400465965271	26	850.3333	334.66486	1000.0	102.0	850.3333333333334	334.66484063246855	5102	139294
141.3772749900818	27	222.34616	200.01192	924.0	69.0	222.34615384615384	200.01191162753136	5781	145075
149.1421639919281	28	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	151075
156.94415497779846	29	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	157075
164.65832495689392	30	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	163075
172.66941905021667	31	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	169075
180.2239909172058	32	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	175075
185.94583296775818	33	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	181075
190.15745091438293	34	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	187075
197.53698801994324	35	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	193075
205.81718707084656	36	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	199075
213.98692297935486	37	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	205075
218.168860912323	38	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	211075
222.5355839729309	39	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	217075
227.4246530532837	40	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	223075
232.431902885437	41	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	229075
241.4461407661438	42	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	235075
249.146723985672	43	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	241075
258.0928440093994	44	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	247075
265.88693499565125	45	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	253075
272.8189170360565	46	900.0	219.60646	1000.0	409.0	900.0	219.60646620716795	5400	258475
280.54275703430176	47	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	264475
288.4024910926819	48	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	270475
296.51792311668396	49	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	276475
304.3455641269684	50	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	282475
313.0703248977661	51	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	288475
321.0863530635834	52	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	294475
330.3355040550232	53	536.36365	434.4171	1000.0	56.0	536.3636363636364	434.4171168415889	5900	300375
339.391065120697	54	461.63635	316.3247	1000.0	62.0	461.6363636363636	316.3247102488985	5078	305453
347.39036893844604	55	377.0	270.27393	1000.0	49.0	377.0	270.2739351102877	5278	310731
354.43995904922485	56	696.375	394.33612	1000.0	91.0	696.375	394.33613120661414	5571	316302
358.796058177948	57	595.55554	274.72293	1000.0	171.0	595.5555555555555	274.7229356242844	5360	321662
365.9872009754181	58	708.75	370.50903	1000.0	47.0	708.75	370.50902485634543	5670	327332
372.88086700439453	59	448.33334	316.5218	1000.0	42.0	448.3333333333333	316.5218089730241	5380	332712
380.14139103889465	60	767.4286	238.50778	1000.0	407.0	767.4285714285714	238.5077759396399	5372	338084
387.7681770324707	61	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	344084
396.017617225647	62	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	350084
404.60541582107544	63	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	356084
412.3616600036621	64	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	362084
417.12546396255493	65	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	368084
421.68619108200073	66	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	374084
427.30634903907776	67	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	380084
437.04179286956787	68	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	386084
445.696622133255	69	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	392084
453.5400800704956	70	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	398084
460.97675108909607	71	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	404084
469.15884804725647	72	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	410084
478.05554819107056	73	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	416084
486.6121919155121	74	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	422084
502.1403269767761	75	840.1667	357.3982	1000.0	41.0	840.1666666666666	357.39819840371644	5041	427125
509.26834201812744	76	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	433125
519.4528160095215	77	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	439125
526.5310151576996	78	872.0	286.2167	1000.0	232.0	872.0	286.2167011199731	5232	444357
534.3039858341217	79	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	450357
542.641842842102	80	834.0	371.1873	1000.0	4.0	834.0	371.1872842649651	5004	455361
550.2457249164581	81	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	461361
556.0121920108795	82	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	467361
562.1770570278168	83	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	473361
568.1463358402252	84	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	479361
574.402862071991	85	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	485361
584.3553500175476	86	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	491361
591.2108380794525	87	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	497361
601.1094460487366	88	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	503361
610.4766111373901	89	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	509361
615.7346081733704	90	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	515361
622.1393420696259	91	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	521361
628.6000199317932	92	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	527361
634.9286179542542	93	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	533361
640.9752309322357	94	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	539361
647.9382100105286	95	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	545361
