Time	Iteration	AverageReturn	FinalReward	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	NumParams	ValAverageReturn	ValFinalReward
32.70786452293396	0	-163.78940435831512	-8.627376755212424	63.369788563100876	-28.816393048281387	-380.1582072124069	20.0	0.0	10017	10017	28005	-174.43564219132472	-9.464012863033505
63.57336449623108	1	-164.95706258633697	-8.826256380375192	70.84027762851393	-26.679697896814226	-397.8832511208988	20.0	0.0	10017	20034	28005	-162.60684386320867	-8.806918548744607
93.47070264816284	2	-164.8386016738156	-8.86927236557531	64.72596671593224	-37.58484512399087	-372.13437567963115	20.0	0.0	10017	30051	28005	-167.02275097582665	-9.009525517476757
123.32570099830627	3	-169.28547885883043	-8.872066670393014	61.96143821025787	-28.202370178776373	-332.72205236482466	20.0	0.0	10017	40068	28005	-166.3035449759263	-8.941940645030813
153.19885969161987	4	-164.3425489340368	-8.651604273385784	61.907393879763795	-31.104008284314222	-360.9662571320483	20.0	0.0	10017	50085	28005	-166.30508352082487	-8.74151671601411
183.02414536476135	5	-160.48633754769588	-8.299176511683143	63.63872517418477	-23.51846196362963	-347.63680396595396	20.0	0.0	10017	60102	28005	-161.43443400862284	-8.327566191597848
212.78283309936523	6	-157.34663873449244	-8.038578400708184	64.52333643120033	-30.540601642416856	-333.09859523930584	20.0	0.0	10017	70119	28005	-166.1419227285488	-8.616667112027192
242.66519045829773	7	-156.0335994751784	-7.862388185036292	64.78867228423672	-27.086585176517698	-351.1841144052911	20.0	0.0	10017	80136	28005	-156.39726409098404	-7.73609411590989
272.5321891307831	8	-158.23450643958725	-7.890189344586397	66.36923471283379	-22.478677363799253	-357.9625097998127	20.0	0.0	10017	90153	28005	-155.38614589996155	-7.6289649480659
302.34980177879333	9	-151.00379658397074	-7.334400087630649	66.06395262912122	-24.672302722767334	-374.4860056366056	20.0	0.0	10017	100170	28005	-153.78884167059988	-7.459324030272174
332.4334855079651	10	-158.96601050429732	-7.667186592211388	61.53075858999431	-30.26730032278735	-343.3656576168643	20.0	0.0	10017	110187	28005	-151.76771988752802	-7.4157470266723235
362.283748626709	11	-153.80021203895652	-7.229787022548747	66.4181291549945	-22.227274333400366	-358.5309864478725	20.0	0.0	10017	120204	28005	-145.58706419272463	-6.9739377259240785
392.2633316516876	12	-152.7291412861167	-7.161908267591474	62.57178399067978	-32.04438304332286	-357.7620496885195	20.0	0.0	10017	130221	28005	-156.54350191994376	-7.371898041543746
422.1900706291199	13	-146.93864456287724	-6.836154119875782	62.17524375610878	-24.10831259458987	-328.4883734047867	20.0	0.0	10017	140238	28005	-143.723271759542	-6.693655713503424
451.9972312450409	14	-144.95102682683097	-6.572686460045565	62.14454918518895	-19.87391818734415	-362.3414529993294	20.0	0.0	10017	150255	28005	-146.00310451666508	-6.50707128987438
481.9268751144409	15	-145.86716780203943	-6.391019843934179	59.93261431923887	-22.687656666510957	-328.13874804816226	20.0	0.0	10017	160272	28005	-140.65602647576716	-6.239943377679264
511.80338859558105	16	-138.949770477614	-6.075809187955941	60.12073913609344	-24.62817481838902	-316.41711844051014	20.0	0.0	10017	170289	28005	-141.29709458795836	-6.135849507500426
541.6397767066956	17	-142.70549191516253	-6.234688965543305	67.72158256250857	-21.57757361184875	-451.38727468351556	20.0	0.0	10017	180306	28005	-142.06624308132666	-6.1002221059869814
571.4648621082306	18	-139.8340133390554	-5.932955341711556	65.1401875930303	-18.941873177526535	-382.8917645711159	20.0	0.0	10017	190323	28005	-136.71059584735644	-5.6907792226277705
601.2630047798157	19	-139.35596016284282	-5.803577770477708	66.36043253509473	-25.609159004862377	-353.95492679467753	20.0	0.0	10017	200340	28005	-133.36452907776993	-5.616162594892461
631.110692024231	20	-133.9679583392885	-5.3470529472127435	62.52074009929645	-17.060574888119845	-368.4474892251406	20.0	0.0	10017	210357	28005	-132.53029237546252	-5.396759522814171
660.9427673816681	21	-132.77342678284302	-5.263057407338299	60.700942559630924	-21.289331442222274	-328.27638642092074	20.0	0.0	10017	220374	28005	-128.42942516418066	-5.269009541007844
690.7365856170654	22	-131.4149604926104	-5.157657860760322	67.30259531613628	-20.845712574549662	-364.8036099799459	20.0	0.0	10017	230391	28005	-123.41172417508857	-4.846637808971353
720.6255853176117	23	-123.8249537967279	-4.8123050572748225	62.19552449705468	-18.161657577062574	-464.74059849844497	20.0	0.0	10017	240408	28005	-125.6894289872184	-4.808100747543783
750.4619479179382	24	-124.84010200261164	-4.952879610702172	65.61815832432684	-20.43844432025381	-399.25043599168436	20.0	0.0	10017	250425	28005	-126.31651566886084	-4.874156933774809
780.5546786785126	25	-125.9856805887694	-4.938743527329938	62.11498226441047	-16.960881524308004	-378.16449178153516	20.0	0.0	10017	260442	28005	-123.32128488862408	-4.773946773135026
810.4493255615234	26	-117.76042305669071	-4.586270115371246	56.34310686345498	-24.614025294991755	-357.9108866899564	20.0	0.0	10017	270459	28005	-126.27745019644752	-4.92384878706941
840.1404764652252	27	-121.63948311649193	-4.693815934802961	63.284761569280576	-16.239182503513568	-448.43709052768315	20.0	0.0	10017	280476	28005	-119.00835725605121	-4.599488383373731
869.9280250072479	28	-126.67030618549504	-4.837870010150758	66.5933566720582	-14.043357905168836	-447.3172399170427	20.0	0.0	10017	290493	28005	-117.7744960607379	-4.381477009912105
899.9101786613464	29	-116.64883057127744	-4.272869907834346	58.375026342087416	-22.01378067599362	-332.5001900729051	20.0	0.0	10017	300510	28005	-120.36521560986232	-4.60983736125744
929.9213201999664	30	-119.61360579254108	-4.496133835384371	66.78259048520306	-17.619922714163792	-483.0512510019544	20.0	0.0	10017	310527	28005	-117.66463604949446	-4.419293293360615
959.8901526927948	31	-121.5188513588218	-4.446970535191028	62.33681506940283	-21.180642114720918	-400.8293369154491	20.0	0.0	10017	320544	28005	-121.57686271763585	-4.407044049421264
989.7367594242096	32	-123.59896150565945	-4.786674247316764	65.90887889615335	-24.888202308328996	-477.5798773084739	20.0	0.0	10017	330561	28005	-114.27318222946946	-4.289949256776556
1019.5692923069	33	-115.70630677600897	-4.238055184537916	65.0074968720985	-21.495455314447344	-402.940401346516	20.0	0.0	10017	340578	28005	-116.73943735299785	-4.343031882447043
1049.638745546341	34	-117.67674062882463	-4.438333447303571	63.71395777564578	-22.842772853432372	-412.34230908629934	20.0	0.0	10017	350595	28005	-116.50439630464838	-4.19253474749855
