Time	Iteration	AverageReturn	FinalReward	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	NumParams	ValAverageReturn	ValFinalReward
20.435964107513428	0	-163.70776127980147	-8.612925300076528	63.39791141979243	-29.085968420194497	-382.1554543808765	20.0	0.0	10017	10017	28005	-174.39084708378573	-9.457751108484448
38.877004861831665	1	-164.89430481839398	-8.828641193188174	70.73110878966807	-26.337941025114475	-394.6995148429346	20.0	0.0	10017	20034	28005	-162.67066807944792	-8.819670959991136
55.01691198348999	2	-164.38049184144455	-8.82960721301246	64.07812600709309	-36.77542299118257	-374.7576543122398	20.0	0.0	10017	30051	28005	-166.7182668739667	-8.982813417137208
71.0675699710846	3	-168.57322125490504	-8.8221127136461	61.51820081830257	-23.11492133188024	-333.24242400371975	20.0	0.0	10017	40068	28005	-165.90232359669577	-8.927590356922234
87.00832605361938	4	-164.68347468002793	-8.72066715903244	61.324510603641414	-28.627637565346433	-359.1660630066742	20.0	0.0	10017	50085	28005	-166.67752227895053	-8.83205338750319
103.13524007797241	5	-161.7905184064868	-8.455727324283826	63.00931136474832	-21.820917204658393	-347.0636501999547	20.0	0.0	10017	60102	28005	-162.5728125615439	-8.49185880325936
119.24054193496704	6	-158.8900416291983	-8.234581366893286	63.601913531278186	-30.26215813770538	-328.68502115918017	20.0	0.0	10017	70119	28005	-167.62240546027047	-8.784462774426878
135.43011903762817	7	-158.5702138093396	-8.147473538183917	63.622133848288996	-26.13083628393038	-346.6055877223148	20.0	0.0	10017	80136	28005	-159.29087426688392	-8.091792937668862
151.61407494544983	8	-161.93298777678865	-8.365027035245047	65.34640924894157	-24.65119238057095	-354.8356114709417	20.0	0.0	10017	90153	28005	-159.03484982337102	-8.05932177176714
167.89517402648926	9	-155.10616837853158	-7.825639965872888	65.62499777346663	-24.786801077101327	-354.58661238279996	20.0	0.0	10017	100170	28005	-157.88305924017732	-7.983919051088948
184.35299015045166	10	-162.91448912491248	-8.203854369513737	61.19262432551794	-33.342447099063016	-322.8983228262425	20.0	0.0	10017	110187	28005	-156.58557123811377	-8.032146593230605
200.4846270084381	11	-160.308492365684	-8.084566930015665	65.97545765805522	-25.80672843291407	-364.9250638235287	20.0	0.0	10017	120204	28005	-151.64166557587868	-7.6855709505178
