Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
4.682250022888184	0	14.183099	5.48573	35.0	8.0	14.183098591549296	5.485730167366323	1007	1007
6.997323989868164	1	24.452381	15.784566	89.0	9.0	24.452380952380953	15.784565066262225	1027	2034
8.203796863555908	2	32.322582	15.846821	90.0	11.0	32.32258064516129	15.846821390391835	1002	3036
9.398356914520264	3	43.739132	20.341043	98.0	17.0	43.73913043478261	20.341043090915104	1006	4042
10.663462162017822	4	49.0	21.309511	99.0	20.0	49.0	21.309510508109707	1029	5071
11.92484712600708	5	70.4	30.719809	128.0	25.0	70.4	30.71980902718418	1056	6127
13.098595142364502	6	67.13333	25.83245	115.0	31.0	67.13333333333334	25.832451597855663	1007	7134
14.272862911224365	7	96.72727	39.27778	190.0	54.0	96.72727272727273	39.27777745306998	1064	8198
15.488071203231812	8	73.71429	20.741362	130.0	51.0	73.71428571428571	20.741361614721754	1032	9230
16.734663248062134	9	86.166664	39.48382	190.0	50.0	86.16666666666667	39.48382228485765	1034	10264
17.968284845352173	10	127.5	42.825226	200.0	80.0	127.5	42.82522621072771	1020	11284
19.231411933898926	11	165.57143	28.679794	200.0	121.0	165.57142857142858	28.67979449446767	1159	12443
20.457859992980957	12	165.14285	34.277973	200.0	103.0	165.14285714285714	34.2779753170565	1156	13599
21.1095769405365	13	195.0	11.18034	200.0	170.0	195.0	11.180339887498949	1170	14769
21.680785179138184	14	144.0	35.49648	189.0	91.0	144.0	35.4964786985977	1008	15777
22.30661392211914	15	156.42857	30.391996	200.0	114.0	156.42857142857142	30.391996798297985	1095	16872
22.877657175064087	16	195.16667	7.7977915	200.0	179.0	195.16666666666666	7.7977917101930565	1171	18043
24.14552903175354	17	167.5	38.46535	200.0	107.0	167.5	38.465352375005395	1005	19048
25.099953174591064	18	177.16667	27.352129	200.0	132.0	177.16666666666666	27.352127684860072	1063	20111
29.255762815475464	19	198.0	4.472136	200.0	188.0	198.0	4.47213595499958	1188	21299
35.361584186553955	20	196.33333	8.1989155	200.0	178.0	196.33333333333334	8.19891591749923	1178	22477
36.26737713813782	21	200.0	0.0	200.0	200.0	200.0	0.0	1200	23677
37.05120396614075	22	200.0	0.0	200.0	200.0	200.0	0.0	1200	24877
38.023131132125854	23	200.0	0.0	200.0	200.0	200.0	0.0	1200	26077
38.68288612365723	24	196.66667	5.022173	200.0	187.0	196.66666666666666	5.022173057773121	1180	27257
39.3703670501709	25	191.0	7.25718	200.0	181.0	191.0	7.2571803523590805	1146	28403
39.992477893829346	26	163.28572	6.583839	172.0	154.0	163.28571428571428	6.583839212458806	1143	29546
40.66496300697327	27	151.14285	9.598043	162.0	136.0	151.14285714285714	9.598044018423328	1058	30604
42.00185298919678	28	150.42857	10.210039	165.0	136.0	150.42857142857142	10.210039077260365	1053	31657
44.25871419906616	29	131.625	7.2273355	138.0	119.0	131.625	7.227335262736882	1053	32710
45.229711055755615	30	144.14285	11.861444	165.0	126.0	144.14285714285714	11.86144500265547	1009	33719
47.349159955978394	31	154.57143	19.13006	189.0	129.0	154.57142857142858	19.130059688183657	1082	34801
48.299591064453125	32	180.5	17.269917	200.0	148.0	180.5	17.269916039170543	1083	35884
50.55510497093201	33	195.66667	8.825468	200.0	176.0	195.66666666666666	8.825468196582484	1174	37058
51.79526400566101	34	200.0	0.0	200.0	200.0	200.0	0.0	1200	38258
53.354527950286865	35	200.0	0.0	200.0	200.0	200.0	0.0	1200	39458
54.74055290222168	36	200.0	0.0	200.0	200.0	200.0	0.0	1200	40658
56.104938983917236	37	200.0	0.0	200.0	200.0	200.0	0.0	1200	41858
57.4972779750824	38	200.0	0.0	200.0	200.0	200.0	0.0	1200	43058
58.75599408149719	39	200.0	0.0	200.0	200.0	200.0	0.0	1200	44258
59.857293128967285	40	200.0	0.0	200.0	200.0	200.0	0.0	1200	45458
61.09641122817993	41	200.0	0.0	200.0	200.0	200.0	0.0	1200	46658
62.01063394546509	42	200.0	0.0	200.0	200.0	200.0	0.0	1200	47858
62.642879009246826	43	200.0	0.0	200.0	200.0	200.0	0.0	1200	49058
63.27993392944336	44	200.0	0.0	200.0	200.0	200.0	0.0	1200	50258
