TotalTime	Timestep	MeanEpisodeReward	MaxMeanReturn
135.00565719604492	60000	-20.328125	-inf
183.14005064964294	70000	-20.32	-inf
230.976145029068	80000	-20.31764705882353	-inf
278.9016692638397	90000	-20.263157894736842	-inf
327.01727199554443	100000	-20.27	-20.26
375.1481077671051	110000	-20.3	-20.26
424.98991537094116	120000	-20.3	-20.26
473.24156284332275	130000	-20.33	-20.26
521.5772907733917	140000	-20.32	-20.26
570.0071563720703	150000	-20.33	-20.26
618.5708100795746	160000	-20.39	-20.26
667.2603402137756	170000	-20.36	-20.26
716.1404845714569	180000	-20.45	-20.26
765.0267796516418	190000	-20.39	-20.26
814.6569645404816	200000	-20.33	-20.26
864.4587225914001	210000	-20.35	-20.26
913.6114819049835	220000	-20.35	-20.26
962.8381614685059	230000	-20.31	-20.26
1012.1100409030914	240000	-20.38	-20.26
1061.5671877861023	250000	-20.35	-20.26
1111.0464117527008	260000	-20.42	-20.26
1160.6518774032593	270000	-20.36	-20.26
1210.2996015548706	280000	-20.34	-20.26
1259.9984378814697	290000	-20.36	-20.26
1309.9279425144196	300000	-20.33	-20.26
1359.7521233558655	310000	-20.26	-20.26
1411.8281226158142	320000	-20.3	-20.26
1462.0163853168488	330000	-20.22	-20.22
1512.289470911026	340000	-20.2	-20.2
1562.4993872642517	350000	-20.13	-20.13
1612.8116676807404	360000	-20.02	-20.02
1663.4139549732208	370000	-19.98	-19.95
1713.9352915287018	380000	-19.98	-19.95
1764.776032447815	390000	-19.94	-19.93
1815.5205714702606	400000	-19.84	-19.84
1866.3413393497467	410000	-19.81	-19.81
1917.192625284195	420000	-19.77	-19.76
1968.1886060237885	430000	-19.75	-19.74
2019.4123394489288	440000	-19.73	-19.73
2070.631505727768	450000	-19.66	-19.66
2121.974008321762	460000	-19.6	-19.59
2173.3305740356445	470000	-19.62	-19.59
2224.7541840076447	480000	-19.51	-19.51
2276.3857543468475	490000	-19.49	-19.49
2330.3234074115753	500000	-19.42	-19.38
2381.930221557617	510000	-19.38	-19.38
2433.7369878292084	520000	-19.31	-19.3
2485.6563761234283	530000	-19.27	-19.26
2537.631815671921	540000	-19.23	-19.22
2589.850321292877	550000	-19.15	-19.15
2642.083614587784	560000	-19.14	-19.11
2694.372703075409	570000	-19.16	-19.11
2746.700445652008	580000	-19.11	-19.11
2799.066229581833	590000	-19.08	-19.08
2851.5655574798584	600000	-18.98	-18.98
2904.290731906891	610000	-18.92	-18.88
2956.989696741104	620000	-18.85	-18.85
3009.702099084854	630000	-18.67	-18.67
3062.643662214279	640000	-18.59	-18.57
3115.7251896858215	650000	-18.53	-18.53
3168.7458362579346	660000	-18.39	-18.39
3221.791363954544	670000	-18.28	-18.28
3274.924042701721	680000	-18.11	-18.11
3328.094378709793	690000	-17.99	-17.97
3381.4686512947083	700000	-17.76	-17.76
3434.8871791362762	710000	-17.68	-17.68
3488.319619178772	720000	-17.56	-17.56
3541.907973051071	730000	-17.55	-17.55
3595.6297714710236	740000	-17.45	-17.45
3649.417678117752	750000	-17.35	-17.35
3703.3123273849487	760000	-17.32	-17.3
3757.2753472328186	770000	-17.25	-17.23
3811.4038891792297	780000	-17.13	-17.13
3865.549758911133	790000	-17.18	-17.1
3922.835706949234	800000	-16.99	-16.99
3977.2360050678253	810000	-16.86	-16.86
4031.721190929413	820000	-16.79	-16.79
4086.245022058487	830000	-16.68	-16.68
4140.926036596298	840000	-16.55	-16.55
4195.659018993378	850000	-16.49	-16.49
4250.5335958004	860000	-16.42	-16.42
4305.48671412468	870000	-16.29	-16.29
4360.703942775726	880000	-16.07	-16.07
4415.7727246284485	890000	-15.89	-15.89
4470.987347126007	900000	-15.81	-15.81
4526.286400556564	910000	-15.6	-15.6
4581.579214811325	920000	-15.47	-15.47
4637.117496728897	930000	-15.35	-15.35
4692.586994409561	940000	-15.32	-15.32
4748.162504434586	950000	-15.15	-15.15
4803.827441215515	960000	-14.9	-14.9
4859.6412625312805	970000	-14.95	-14.86
4915.466400384903	980000	-14.87	-14.84
4971.368106126785	990000	-14.7	-14.7
5027.478930711746	1000000	-14.52	-14.52
5083.521322488785	1010000	-14.46	-14.46
5139.492739439011	1020000	-14.27	-14.27
5195.5538210868835	1030000	-14.36	-14.27
5251.589266061783	1040000	-14.45	-14.27
5307.757908821106	1050000	-14.35	-14.27
5363.857525110245	1060000	-14.31	-14.27
5419.964440584183	1070000	-14.31	-14.27
5476.052053689957	1080000	-14.26	-14.23
5532.213425397873	1090000	-14.27	-14.23
5588.2325003147125	1100000	-14.27	-14.23
5644.284404754639	1110000	-14.14	-14.14
5700.29731798172	1120000	-14.18	-14.1
5756.39511179924	1130000	-14.13	-14.08
5812.496825933456	1140000	-14.06	-14.06
5868.488388299942	1150000	-14.12	-14.06
5924.511703014374	1160000	-14.21	-14.06
5980.511744737625	1170000	-14.23	-14.06
6036.7420518398285	1180000	-14.23	-14.06
6092.828019857407	1190000	-14.28	-14.06
6148.979558944702	1200000	-14.4	-14.06
6205.09797167778	1210000	-14.36	-14.06
6261.221149682999	1220000	-14.52	-14.06
6317.355581045151	1230000	-14.36	-14.06
6373.479043483734	1240000	-14.21	-14.06
6429.608810424805	1250000	-14.25	-14.06
6485.835017681122	1260000	-14.3	-14.06
6542.248011827469	1270000	-14.32	-14.06
6598.414256095886	1280000	-14.41	-14.06
6654.600123643875	1290000	-14.47	-14.06
6710.749698162079	1300000	-14.39	-14.06
6766.956315994263	1310000	-14.17	-14.06
6823.270532846451	1320000	-14.06	-13.99
6879.49907040596	1330000	-14.12	-13.99
6935.7412140369415	1340000	-14.16	-13.99
6992.1028645038605	1350000	-13.96	-13.96
7051.441179275513	1360000	-13.98	-13.96
7107.611111402512	1370000	-14.02	-13.94
7163.833343267441	1380000	-13.97	-13.94
7220.006124019623	1390000	-13.81	-13.81
7276.305445432663	1400000	-13.77	-13.7
7332.548244476318	1410000	-13.7	-13.7
7388.953022956848	1420000	-13.62	-13.62
7445.2174417972565	1430000	-13.57	-13.53
7501.454859495163	1440000	-13.43	-13.43
7557.850475072861	1450000	-13.27	-13.27
7614.160476446152	1460000	-13.38	-13.22
7670.366428852081	1470000	-13.4	-13.22
7726.678730964661	1480000	-13.28	-13.22
7783.021628379822	1490000	-13.12	-13.12
7839.38423204422	1500000	-13.02	-13.02
7895.7819917202	1510000	-13.01	-12.95
7952.059854269028	1520000	-12.84	-12.84
8008.442462682724	1530000	-12.75	-12.73
8064.691262960434	1540000	-12.68	-12.66
8121.032038450241	1550000	-12.62	-12.58
8177.341470718384	1560000	-12.71	-12.58
8233.84337759018	1570000	-12.67	-12.58
8290.192008256912	1580000	-12.46	-12.46
8346.555153608322	1590000	-12.53	-12.46
8402.96635389328	1600000	-12.75	-12.46
8459.29403758049	1610000	-12.61	-12.46
8515.60560131073	1620000	-12.5	-12.46
8571.990322113037	1630000	-12.27	-12.27
