Time	Iteration	AverageReturn	FinalReward	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	NumParams	ValAverageReturn	ValFinalReward
7.3841235637664795	0	-172.9344666235732	-9.649311035930197	65.81140208500045	-41.40106443311537	-360.7351433993674	20.0	0.0	10017	10017	27949	-169.757857806105	-9.142968446746398
13.394208908081055	1	-172.39030993007728	-9.573520964592188	71.08417348493377	-34.33003395823509	-408.3715496281444	20.0	0.0	10017	20034	27949	-160.018287442494	-8.661307184251513
19.09207773208618	2	-170.09310434050238	-9.208910082234269	63.81334577494568	-21.796161503147943	-378.2538467675834	20.0	0.0	10017	30051	27949	-169.50659723587043	-9.21782009427131
24.71206784248352	3	-167.56327043753336	-8.863487057946069	64.61025950028025	-20.95459351787171	-361.24743497881354	20.0	0.0	10017	40068	27949	-165.23256236832074	-8.701109072313553
30.326199293136597	4	-163.80116703496446	-8.535363425269153	63.23254526856595	-37.14573674091916	-399.378984141427	20.0	0.0	10017	50085	27949	-164.84141701081413	-8.726532042015746
35.954524517059326	5	-162.4443124044193	-8.507324233449367	66.27792479301795	-27.433263240205516	-330.42727753598115	20.0	0.0	10017	60102	27949	-165.79686171296146	-8.568715710954391
41.599518060684204	6	-160.2237700589056	-8.170074790297127	63.82478409717967	-23.748672044441236	-361.0042411527366	20.0	0.0	10017	70119	27949	-163.88089211465143	-8.326271040005855
47.21168828010559	7	-158.20012253409564	-7.944181275459286	67.96574530867584	-27.172426647210553	-379.9817454725505	20.0	0.0	10017	80136	27949	-158.9113079418594	-8.091842939146753
52.87271475791931	8	-158.94014096107537	-7.852023226200703	64.58862090466617	-26.64115425272381	-371.9857099869973	20.0	0.0	10017	90153	27949	-161.43162029110576	-8.018492194161674
58.521422147750854	9	-153.32183087532684	-7.615714312790433	69.39516163879857	-24.205341155375315	-389.17165175465686	20.0	0.0	10017	100170	27949	-153.94494381024313	-7.588404697804603
64.08407998085022	10	-159.1275781938993	-7.725428415114126	58.64407009540311	-29.38571672152891	-320.93126308540656	20.0	0.0	10017	110187	27949	-154.7709048896397	-7.654762872607302
