Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
39.946828842163086	0	-133.76654	35.55061	-27.018396	-230.18921	151.0	0.0	30049	30049
72.84676480293274	1	-111.95015	37.608036	-0.7820201	-215.0322	151.0	0.0	30049	60098
117.75199794769287	2	-97.808945	33.115948	-12.446007	-191.96146	151.0	0.0	30049	90147
192.0291657447815	3	-88.2572	32.26556	-19.422794	-206.9675	151.0	0.0	30049	120196
217.7073040008545	4	-87.48247	29.362226	-0.8545532	-179.55948	151.0	0.0	30049	150245
240.61212301254272	5	-82.7705	32.110935	25.045898	-176.03642	151.0	0.0	30049	180294
431.88013076782227	6	-72.440765	30.279501	13.868298	-204.16765	151.0	0.0	30049	210343
453.386568069458	7	-65.576004	25.717352	12.567597	-138.5632	151.0	0.0	30049	240392
475.0851459503174	8	-63.396725	25.54172	2.7411394	-143.7431	151.0	0.0	30049	270441
496.3576629161835	9	-60.973335	27.386822	25.213564	-163.11572	151.0	0.0	30049	300490
517.5210680961609	10	-55.615795	23.620655	-13.108503	-129.78947	151.0	0.0	30049	330539
538.6304709911346	11	-46.90723	23.458618	7.3027544	-124.186905	151.0	0.0	30049	360588
559.8172769546509	12	-43.18008	23.475727	13.714077	-133.30016	151.0	0.0	30049	390637
580.5391519069672	13	-34.988224	25.353275	34.702374	-115.69342	151.0	0.0	30049	420686
601.813393831253	14	-27.806532	26.795189	48.978134	-113.57698	151.0	0.0	30049	450735
623.9325067996979	15	-24.146965	33.154953	54.833103	-168.3902	151.0	0.0	30049	480784
645.5206699371338	16	-17.071726	32.431984	80.571434	-102.04519	151.0	0.0	30049	510833
667.2076699733734	17	-21.346336	33.296623	98.1253	-134.00412	151.0	0.0	30049	540882
689.3030118942261	18	-13.767459	29.534073	61.771698	-103.3051	151.0	0.0	30049	570931
711.5093147754669	19	-15.568342	23.934397	65.06169	-84.86714	151.0	0.0	30049	600980
733.6835598945618	20	-14.825799	21.932821	39.31959	-99.76703	151.0	0.0	30049	631029
756.3960568904877	21	-7.8083954	22.866394	52.006516	-73.353226	151.0	0.0	30049	661078
779.0550379753113	22	-0.67833006	27.73104	71.629196	-90.1548	151.0	0.0	30049	691127
801.6991679668427	23	-2.5391383	36.13717	74.389084	-174.67204	151.0	0.0	30049	721176
824.1563820838928	24	3.0243602	36.277546	86.25773	-92.22767	151.0	0.0	30049	751225
846.4811818599701	25	3.745432	39.86907	99.97705	-108.7699	151.0	0.0	30049	781274
868.8589997291565	26	5.649484	31.209854	87.73262	-61.745365	151.0	0.0	30049	811323
891.6020228862762	27	9.733551	31.94327	93.17967	-78.13429	151.0	0.0	30049	841372
913.8451421260834	28	10.594325	28.46636	90.168625	-69.98719	151.0	0.0	30049	871421
935.5159800052643	29	16.475557	27.685104	107.82379	-66.87024	151.0	0.0	30049	901470
957.0830059051514	30	14.290874	32.6107	97.64276	-70.36763	151.0	0.0	30049	931519
979.3083007335663	31	6.566741	34.140217	91.47267	-82.1371	151.0	0.0	30049	961568
1000.9063618183136	32	4.7791476	30.498646	105.13136	-68.37645	151.0	0.0	30049	991617
1023.6954798698425	33	0.33721372	22.92811	69.32207	-65.252106	151.0	0.0	30049	1021666
1045.3022978305817	34	-2.735157	18.518068	46.216377	-52.84111	151.0	0.0	30049	1051715
1068.3321030139923	35	-4.9416304	14.55089	29.089817	-53.001625	151.0	0.0	30049	1081764
1092.1006207466125	36	-7.550257	13.452919	26.662817	-48.78611	151.0	0.0	30049	1111813
1114.5511088371277	37	-2.3489325	12.549901	61.95653	-34.400024	151.0	0.0	30049	1141862
1136.080116033554	38	0.15082014	14.243778	42.535057	-47.83831	151.0	0.0	30049	1171911
1157.9553339481354	39	5.5013947	14.736934	51.36223	-46.84938	151.0	0.0	30049	1201960
1179.491159915924	40	10.187676	16.239971	46.84281	-39.60443	151.0	0.0	30049	1232009
1201.4328970909119	41	11.9801	21.522345	68.91145	-83.20537	151.0	0.0	30049	1262058
1222.8213560581207	42	16.265182	22.901114	68.65562	-89.724625	151.0	0.0	30049	1292107
1244.0811920166016	43	9.825566	20.493326	52.45411	-67.07657	151.0	0.0	30049	1322156
1265.8194210529327	44	7.9781713	21.037989	65.58249	-77.44996	151.0	0.0	30049	1352205
1287.295371055603	45	21.955723	20.485176	75.13888	-63.538418	151.0	0.0	30049	1382254
1309.5091409683228	46	24.492977	23.314547	92.5391	-80.9288	151.0	0.0	30049	1412303
1330.8990738391876	47	34.2679	17.238161	72.400894	-62.76395	151.0	0.0	30049	1442352
1352.7649788856506	48	34.82564	13.500554	64.22976	-17.83774	151.0	0.0	30049	1472401
1374.5225229263306	49	41.32616	24.61195	91.82686	-44.50769	151.0	0.0	30049	1502450
1396.6405761241913	50	37.79761	28.350098	100.44812	-63.07374	151.0	0.0	30049	1532499
1419.1444489955902	51	48.67417	25.45922	100.03734	-71.92681	151.0	0.0	30049	1562548
1441.1491889953613	52	44.523117	19.209423	85.89707	-62.792316	151.0	0.0	30049	1592597
1464.044182062149	53	47.01827	17.009115	87.0889	-35.48177	151.0	0.0	30049	1622646
1486.161045074463	54	58.046227	21.725018	104.76967	-23.111044	151.0	0.0	30049	1652695
1508.3827600479126	55	66.52273	23.546646	113.70068	-36.95464	151.0	0.0	30049	1682744
1531.4762258529663	56	71.71864	30.7313	137.78734	-48.12905	151.0	0.0	30049	1712793
1553.8050980567932	57	73.28018	24.25326	125.1884	11.275852	151.0	0.0	30049	1742842
1577.1174569129944	58	76.61886	25.976452	123.47005	-21.190811	151.0	0.0	30049	1772891
1599.8263900279999	59	83.43215	23.484291	123.45643	-14.995162	151.0	0.0	30049	1802940
1623.5803411006927	60	89.68822	24.069767	132.41899	-35.814434	151.0	0.0	30049	1832989
1646.6019458770752	61	85.76863	19.7472	123.96451	-0.45860958	151.0	0.0	30049	1863038
1668.917366027832	62	86.86117	23.116434	125.69664	-18.452324	151.0	0.0	30049	1893087
1692.2919008731842	63	99.33437	26.900795	143.45953	-27.548735	151.0	0.0	30049	1923136
1715.3452727794647	64	109.590164	22.868546	154.29602	4.5340385	151.0	0.0	30049	1953185
1738.4580528736115	65	109.57061	23.003683	162.40784	22.843763	151.0	0.0	30049	1983234
1761.619369983673	66	103.2968	19.92566	140.64877	39.52344	151.0	0.0	30049	2013283
1785.0028829574585	67	102.46181	17.176542	142.71889	35.39683	151.0	0.0	30049	2043332
1808.5212769508362	68	109.597206	15.987298	143.07874	56.127857	151.0	0.0	30049	2073381
1831.8304109573364	69	108.60746	19.700397	159.81415	44.31743	151.0	0.0	30049	2103430
1855.1423580646515	70	101.4081	21.846828	156.78154	22.194492	151.0	0.0	30049	2133479
1878.0709908008575	71	103.502266	25.46776	155.19235	-19.555174	151.0	0.0	30049	2163528
1901.3768219947815	72	116.672264	28.990824	180.06018	-14.762955	151.0	0.0	30049	2193577
1924.3199129104614	73	124.455376	19.958282	175.70432	40.55821	151.0	0.0	30049	2223626
1947.4006819725037	74	128.64659	25.232601	169.22678	-18.568617	151.0	0.0	30049	2253675
1970.5684497356415	75	127.38747	24.656723	193.19023	6.948347	151.0	0.0	30049	2283724
1993.2219038009644	76	112.73934	25.076664	173.23978	11.023851	151.0	0.0	30049	2313773
2016.3737847805023	77	108.46225	20.994986	154.61646	-1.5812464	151.0	0.0	30049	2343822
2039.633978843689	78	111.05298	20.612602	153.61673	26.111012	151.0	0.0	30049	2373871
2062.7874019145966	79	123.114456	15.315917	160.3501	62.891186	151.0	0.0	30049	2403920
2085.5364108085632	80	128.29683	13.774365	160.76854	70.955986	151.0	0.0	30049	2433969
2108.947582960129	81	134.25298	18.149275	170.22314	44.279396	151.0	0.0	30049	2464018
2131.758940935135	82	138.38382	18.43445	185.27075	35.05592	151.0	0.0	30049	2494067
2154.6732800006866	83	119.37539	23.177631	162.4661	27.378506	151.0	0.0	30049	2524116
2179.4259028434753	84	122.062294	19.798615	175.00311	18.153572	151.0	0.0	30049	2554165
2202.337901830673	85	126.71941	20.423983	164.81158	19.23222	151.0	0.0	30049	2584214
2226.4495470523834	86	124.752914	18.218359	168.26553	29.246006	151.0	0.0	30049	2614263
2250.3684668540955	87	120.46822	24.304726	170.73361	-17.697317	151.0	0.0	30049	2644312
2273.4651370048523	88	127.2446	18.236992	165.51453	61.180153	151.0	0.0	30049	2674361
2296.546122074127	89	128.34572	14.795199	158.35617	73.76635	151.0	0.0	30049	2704410
2319.6386041641235	90	108.225876	20.873835	159.27766	-0.2993145	151.0	0.0	30049	2734459
2343.243661880493	91	96.70497	17.976067	143.8598	27.51346	151.0	0.0	30049	2764508
2366.6783089637756	92	100.711784	14.057523	145.59392	40.076042	151.0	0.0	30049	2794557
2389.8505890369415	93	117.127686	12.640689	146.70004	49.575954	151.0	0.0	30049	2824606
2412.755625963211	94	140.21545	14.500536	174.91583	52.37852	151.0	0.0	30049	2854655
2435.7481260299683	95	147.86385	27.137014	188.19931	3.550003	151.0	0.0	30049	2884704
2459.046289920807	96	116.974266	41.37311	190.58597	-7.168186	151.0	0.0	30049	2914753
2483.0512709617615	97	96.53012	43.81426	174.7132	-58.340385	151.0	0.0	30049	2944802
2506.5340328216553	98	104.631165	44.526905	172.80466	-39.286064	151.0	0.0	30049	2974851
2528.6639528274536	99	124.09477	41.921673	186.48596	-26.913433	151.0	0.0	30049	3004900
