TotalTime	Timestep	MeanEpisodeReward	MaxMeanReturn
10605.207591295242	1870000	-3.79	-3.79
10666.819499492645	1880000	-3.47	-3.47
10728.378563642502	1890000	-3.2	-3.2
10789.937218904495	1900000	-2.89	-2.89
10851.503733634949	1910000	-2.72	-2.72
10913.231233119965	1920000	-2.71	-2.71
10974.78457403183	1930000	-2.42	-2.42
11036.345539093018	1940000	-2.14	-2.14
11097.97339439392	1950000	-1.82	-1.82
11159.502784729004	1960000	-1.66	-1.66
11221.257986307144	1970000	-1.39	-1.39
11282.889819383621	1980000	-1.04	-1.04
11344.529711961746	1990000	-0.73	-0.73
11406.175001621246	2000000	-0.55	-0.55
11467.709349632263	2010000	-0.44	-0.44
11529.441192150116	2020000	-0.27	-0.27
11591.157257318497	2030000	-0.02	-0.02
11652.9062936306	2040000	0.29	0.29
11714.56230545044	2050000	0.41	0.41
11776.28698515892	2060000	0.47	0.47
11837.97784280777	2070000	0.77	0.77
11899.771888971329	2080000	0.77	0.8
11961.456172943115	2090000	0.81	0.81
12023.271636486053	2100000	0.85	0.85
12084.986448526382	2110000	1.07	1.07
12146.791667461395	2120000	1.14	1.14
12208.465745210648	2130000	1.24	1.24
12270.218817710876	2140000	1.15	1.24
12331.975065469742	2150000	1.36	1.36
12393.892534971237	2160000	1.44	1.44
12455.624027252197	2170000	1.59	1.59
12517.440385341644	2180000	1.73	1.73
12579.31469154358	2190000	1.89	1.89
12641.22139954567	2200000	2.1	2.1
12703.03957939148	2210000	2.12	2.14
12764.87963938713	2220000	2.17	2.17
12826.655743598938	2230000	2.27	2.27
12888.56382393837	2240000	2.43	2.43
12950.38357591629	2250000	2.73	2.73
13012.236887693405	2260000	2.97	2.97
13074.173662185669	2270000	3.13	3.13
13135.956443786621	2280000	3.26	3.26
13197.832914829254	2290000	3.16	3.26
13259.706978559494	2300000	3.22	3.26
13321.627816200256	2310000	3.25	3.26
13383.511847496033	2320000	3.41	3.41
13445.474201917648	2330000	3.54	3.54
13507.470172643661	2340000	3.71	3.71
13569.314560174942	2350000	3.79	3.79
13631.151606082916	2360000	4.1	4.1
13693.063075780869	2370000	4.39	4.39
13755.053641557693	2380000	4.77	4.77
13817.160121917725	2390000	5.16	5.16
13879.029812335968	2400000	5.55	5.55
13941.157645463943	2410000	5.7	5.7
14003.087347984314	2420000	5.8	5.8
14065.0571975708	2430000	5.99	5.99
14127.056393623352	2440000	6.1	6.1
14189.149802446365	2450000	6.41	6.41
14251.135932683945	2460000	6.65	6.65
14313.073456525803	2470000	6.78	6.78
14375.07859325409	2480000	7.04	7.04
14437.16015124321	2490000	7.47	7.47
14499.251479625702	2500000	7.78	7.78
14561.346428871155	2510000	8.33	8.33
14623.394243240356	2520000	8.63	8.63
14685.525998353958	2530000	9.23	9.23
14747.489470005035	2540000	9.54	9.54
14809.60952448845	2550000	10.02	10.02
14871.716079711914	2560000	10.25	10.25
14933.847227573395	2570000	10.51	10.51
14995.824586868286	2580000	10.79	10.79
15057.86602139473	2590000	11.22	11.22
