Time	Iteration	AverageReturn	FinalReward	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	NumParams	ValAverageReturn	ValFinalReward
21.4351224899292	0	-163.79378621567747	-8.628585358691831	63.37485331357453	-28.837493902027795	-380.2096334506906	20.0	0.0	10017	10017	28005	-170.633683662358	-9.270601098148157
41.18708276748657	1	-168.6595433347006	-9.146105896966057	68.81077770304287	-29.972510927579744	-361.71826468282984	20.0	0.0	10017	20034	28005	-165.12462223884037	-9.162858519395265
59.782368659973145	2	-163.49249044168573	-8.750467834885937	65.02050406493346	-29.11754953496142	-351.9873462928689	20.0	0.0	10017	30051	28005	-166.55384969922247	-9.067675419307339
78.54683375358582	3	-162.74549256582284	-8.562850201944796	60.41794224027365	-23.609760016400305	-329.2993182753168	20.0	0.0	10017	40068	28005	-162.16814128514602	-8.741196753066845
97.2269458770752	4	-164.58497989088534	-8.494072138775838	66.13823289325762	-33.64379171735736	-385.08228264368336	20.0	0.0	10017	50085	28005	-159.0206648030003	-8.291435220297078
115.82253289222717	5	-160.22294929453545	-8.215081687037756	67.24011744051352	-22.051902965298993	-355.9030040378857	20.0	0.0	10017	60102	28005	-158.81626287328848	-8.30617675498182
134.3842294216156	6	-163.68481627462	-8.460635298372544	64.09586568432559	-25.38056420177539	-342.3628935275543	20.0	0.0	10017	70119	28005	-160.11992276245525	-8.331359142790179
153.01729011535645	7	-159.22895948696438	-8.047950156705692	63.75661334883005	-27.518962721432384	-349.1875132579302	20.0	0.0	10017	80136	28005	-159.4432894422309	-8.134160934461951
171.65372157096863	8	-160.8468168411506	-8.235358447287096	68.20748434015731	-24.230438392397506	-356.844582116324	20.0	0.0	10017	90153	28005	-159.936861400013	-8.054803399984143
190.32436800003052	9	-153.00320955685953	-7.637364358590686	64.16052635394342	-23.351732169241107	-332.2009555699976	20.0	0.0	10017	100170	28005	-155.84160136570978	-7.680578298560617
209.0584225654602	10	-150.9031083631074	-7.4084098243472125	64.64938962812249	-23.0635843786416	-335.661914743601	20.0	0.0	10017	110187	28005	-155.159791601426	-7.560134313802333
227.7502555847168	11	-146.21353999964	-7.019197263759538	62.186981647418	-27.47617370483779	-355.8715335902183	20.0	0.0	10017	120204	28005	-148.4816620733086	-7.011362067918867
246.4326572418213	12	-153.5015736268937	-7.219488299236516	66.61305657291338	-26.04290241556474	-363.383832488497	20.0	0.0	10017	130221	28005	-147.97198098433827	-7.01272586815421
265.1459541320801	13	-147.06667306967	-6.801783895095271	62.175696232714174	-24.79611605586529	-327.9756045997935	20.0	0.0	10017	140238	28005	-151.8835055191161	-7.044390913344238
283.8553538322449	14	-147.46976563754842	-6.7853930054554565	66.83822404370419	-22.40540258810547	-371.75654184500166	20.0	0.0	10017	150255	28005	-145.0879140884612	-6.654281381031515
302.5783247947693	15	-147.01114892344793	-6.691587043201861	61.12435891351986	-20.556678082053537	-328.65847375896345	20.0	0.0	10017	160272	28005	-143.03483143504832	-6.551348575782955
321.1206784248352	16	-143.22934522035771	-6.488207043195751	64.77559128054745	-13.454269417926366	-350.5585506894485	20.0	0.0	10017	170289	28005	-141.8370542026383	-6.351052207355469
339.8186836242676	17	-143.72085456847182	-6.327665389701196	65.7359309810592	-16.083522378506288	-347.8618588820538	20.0	0.0	10017	180306	28005	-142.28425837945332	-6.389890163743775
358.5315914154053	18	-134.54381137292268	-5.758340910067849	61.26459974229152	-23.270194574861264	-351.02077795516783	20.0	0.0	10017	190323	28005	-136.06299278413667	-5.984081699589699
377.54054069519043	19	-135.58454064912053	-5.710716234634674	64.78849168164294	-21.343965445012405	-362.43319086452607	20.0	0.0	10017	200340	28005	-133.7186545444167	-5.764482215402464
396.5976059436798	20	-136.2178898530242	-5.785185188639043	62.13906943026259	-20.951649707719426	-378.710883719655	20.0	0.0	10017	210357	28005	-132.8702047952588	-5.548556116923161
415.2237973213196	21	-131.3380954432481	-5.296395981626411	62.38841049568461	-17.483916045684957	-361.41647577592846	20.0	0.0	10017	220374	28005	-136.83947522361882	-5.801986062605144
