Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
2.206204891204834	0	14.183099	5.48573	35.0	8.0	14.183098591549296	5.485730167366323	1007	1007
3.192793846130371	1	13.038961	4.7026978	35.0	8.0	13.03896103896104	4.70269764649251	1004	2011
3.872799873352051	2	11.964286	3.3182268	23.0	8.0	11.964285714285714	3.318226823425529	1005	3016
4.467322826385498	3	10.510417	1.8257121	15.0	8.0	10.510416666666666	1.8257121422581626	1009	4025
4.935564756393433	4	10.350515	2.0711133	23.0	8.0	10.350515463917526	2.071113237748072	1004	5029
5.330213785171509	5	9.882353	1.3597443	15.0	8.0	9.882352941176471	1.3597441919675144	1008	6037
5.91796875	6	10.111111	1.7108619	18.0	8.0	10.11111111111111	1.7108618472517276	1001	7038
6.507598876953125	7	9.721154	1.1304928	14.0	8.0	9.721153846153847	1.1304928364454319	1011	8049
6.947489976882935	8	9.580953	1.1528925	17.0	8.0	9.58095238095238	1.1528924484670833	1006	9055
8.657238960266113	9	9.663462	1.1735103	15.0	8.0	9.663461538461538	1.173510323469692	1005	10060
9.672741889953613	10	9.509434	1.0392785	14.0	8.0	9.50943396226415	1.039278441805314	1008	11068
10.510211706161499	11	9.305555	0.7259519	11.0	8.0	9.305555555555555	0.7259519080762211	1005	12073
11.55777096748352	12	9.314815	0.70248437	11.0	8.0	9.314814814814815	0.7024843236440985	1006	13079
13.575109958648682	13	9.373832	0.7676078	12.0	8.0	9.373831775700934	0.7676078205002269	1003	14082
14.642759799957275	14	9.392524	0.7824835	11.0	8.0	9.392523364485982	0.7824835771564291	1005	15087
16.052135944366455	15	9.342592	0.7836529	12.0	8.0	9.342592592592593	0.7836528548931391	1009	16096
17.308238744735718	16	9.471698	0.75495285	11.0	8.0	9.471698113207546	0.7549527933487756	1004	17100
18.65759587287903	17	9.35514	0.78837746	11.0	8.0	9.355140186915888	0.7883774470640427	1001	18101
20.22075080871582	18	9.268518	0.82334554	11.0	8.0	9.268518518518519	0.8233454956533253	1001	19102
21.245259046554565	19	9.429907	0.79850507	11.0	8.0	9.429906542056075	0.7985050229268721	1009	20111
22.100367784500122	20	9.439252	0.7257297	11.0	8.0	9.439252336448599	0.725729669469801	1010	21121
23.026071071624756	21	9.383178	0.7568363	11.0	8.0	9.383177570093459	0.7568362557393589	1004	22125
23.91964292526245	22	9.439252	0.775532	11.0	8.0	9.439252336448599	0.7755320162887755	1010	23135
25.18780493736267	23	9.383178	0.7317226	11.0	8.0	9.383177570093459	0.7317225843388181	1004	24139
25.739049911499023	24	9.364486	0.75371385	11.0	8.0	9.36448598130841	0.7537138375198486	1002	25141
26.13086986541748	25	9.287037	0.85039127	11.0	8.0	9.287037037037036	0.8503912599060235	1003	26144
26.590552806854248	26	9.35514	0.7394408	11.0	8.0	9.355140186915888	0.7394407642935507	1001	27145
26.976505756378174	27	9.4811325	0.7676371	11.0	8.0	9.481132075471699	0.7676370515637114	1005	28150
27.37334394454956	28	9.364486	0.68893147	11.0	8.0	9.36448598130841	0.6889314951021351	1002	29152
27.7813618183136	29	9.324074	0.7677372	11.0	8.0	9.324074074074074	0.7677372199896759	1007	30159
28.27231001853943	30	9.392524	0.75821984	11.0	8.0	9.392523364485982	0.758219869793339	1005	31164
28.708961009979248	31	9.364486	0.7660131	11.0	8.0	9.36448598130841	0.7660131445699503	1002	32166
29.09830093383789	32	9.439252	0.73849523	11.0	8.0	9.439252336448599	0.7384951874818098	1010	33176
29.480341911315918	33	9.471698	0.7164845	11.0	8.0	9.471698113207546	0.7164844356999065	1004	34180
29.872867822647095	34	9.342592	0.6826154	11.0	8.0	9.342592592592593	0.6826153007617243	1009	35189
30.30947208404541	35	9.443397	0.5840681	11.0	8.0	9.443396226415095	0.5840681770627963	1001	36190
30.726075887680054	36	9.305555	0.7130832	11.0	8.0	9.305555555555555	0.7130832029440798	1005	37195
31.123146057128906	37	9.296296	0.73609656	11.0	8.0	9.296296296296296	0.7360965523833997	1004	38199
31.586015939712524	38	9.364486	0.7023661	11.0	8.0	9.36448598130841	0.7023661393665771	1002	39201
32.491981744766235	39	9.342592	0.77174693	11.0	8.0	9.342592592592593	0.7717469005209213	1009	40210
33.3153178691864	40	9.351851	0.7492566	11.0	8.0	9.351851851851851	0.7492566045979226	1010	41220
34.12234973907471	41	9.256881	0.7590877	11.0	8.0	9.256880733944953	0.7590876915022973	1009	42229
35.06579399108887	42	9.314815	0.77755725	11.0	8.0	9.314814814814815	0.7775572879710004	1006	43235
35.98766803741455	43	9.296296	0.7729125	11.0	8.0	9.296296296296296	0.7729124723966373	1004	44239
36.93239188194275	44	9.609524	0.6689756	11.0	8.0	9.60952380952381	0.6689755934794646	1009	45248
37.760026931762695	45	9.552381	0.6169194	11.0	8.0	9.552380952380952	0.6169194186933962	1003	46251
38.67321991920471	46	9.314815	0.8238139	11.0	8.0	9.314814814814815	0.8238139414642675	1006	47257
39.49254298210144	47	9.490566	0.7428309	11.0	8.0	9.49056603773585	0.7428309315105481	1006	48263
40.145285844802856	48	9.296296	0.79651165	11.0	8.0	9.296296296296296	0.7965115988002432	1004	49267
40.92877173423767	49	9.247706	0.8367254	11.0	8.0	9.247706422018348	0.8367254139794756	1008	50275
41.716967821121216	50	9.342592	0.74736625	11.0	8.0	9.342592592592593	0.7473662030267437	1009	51284
42.5318820476532	51	9.392524	0.7331536	11.0	8.0	9.392523364485982	0.733153594671222	1005	52289
43.31598782539368	52	9.154546	0.7530105	11.0	8.0	9.154545454545454	0.7530104869046844	1007	53296
44.09714889526367	53	9.333333	0.7817359	11.0	8.0	9.333333333333334	0.7817359599705717	1008	54304
45.14294385910034	54	9.45283	0.728556	11.0	8.0	9.452830188679245	0.7285560217474651	1002	55306
46.08472299575806	55	9.305555	0.72595197	11.0	8.0	9.305555555555555	0.725951908076221	1005	56311
46.853370904922485	56	9.296296	0.7485697	11.0	8.0	9.296296296296296	0.7485697382002866	1004	57315
47.649943113327026	57	9.287037	0.7704127	11.0	8.0	9.287037037037036	0.7704126590957112	1003	58318
48.51625871658325	58	9.45283	0.66064686	11.0	8.0	9.452830188679245	0.6606468452834566	1002	59320
49.335697889328	59	9.229358	0.6990561	11.0	8.0	9.229357798165138	0.6990560807907795	1006	60326
50.14069986343384	60	9.256881	0.7469039	11.0	8.0	9.256880733944953	0.7469039426439493	1009	61335
50.95857787132263	61	9.183486	0.79175967	11.0	8.0	9.18348623853211	0.7917595967116117	1001	62336
51.31700682640076	62	9.373832	0.67703813	11.0	8.0	9.373831775700934	0.6770381411691526	1003	63339
51.76120710372925	63	9.305555	0.83287024	11.0	8.0	9.305555555555555	0.8328702416980528	1005	64344
52.160324811935425	64	9.443397	0.6306658	11.0	8.0	9.443396226415095	0.6306658457871043	1001	65345
52.558655977249146	65	9.277778	0.7556373	11.0	8.0	9.277777777777779	0.7556372504853023	1002	66347
52.91039276123047	66	9.305555	0.84391433	11.0	8.0	9.305555555555555	0.8439143072757395	1005	67352
53.31979966163635	67	9.383178	0.7930169	11.0	8.0	9.383177570093459	0.7930169508634178	1004	68356
53.72388410568237	68	9.392524	0.72029334	11.0	8.0	9.392523364485982	0.7202934156260821	1005	69361
54.207568883895874	69	9.324074	0.6915991	10.0	8.0	9.324074074074074	0.6915991092000949	1007	70368
54.61110496520996	70	9.35514	0.7643009	11.0	8.0	9.355140186915888	0.7643008710377895	1001	71369
54.96625590324402	71	9.383178	0.69234616	11.0	8.0	9.383177570093459	0.6923461374748461	1004	72373
55.35770392417908	72	9.324074	0.80310404	11.0	8.0	9.324074074074074	0.8031039749080013	1007	73380
55.72949290275574	73	9.296296	0.8080528	11.0	8.0	9.296296296296296	0.808052749232275	1004	74384
56.185890674591064	74	9.35514	0.80014414	11.0	8.0	9.355140186915888	0.8001441044113642	1001	75385
57.000061988830566	75	9.401869	0.7344629	11.0	8.0	9.401869158878505	0.7344629048369533	1006	76391
57.775511026382446	76	9.238532	0.7406801	11.0	8.0	9.238532110091743	0.7406801061262168	1007	77398
58.548651933670044	77	9.287037	0.6945679	11.0	8.0	9.287037037037036	0.6945678902625815	1003	78401
59.31681489944458	78	9.462264	0.7419318	11.0	8.0	9.462264150943396	0.7419318015483684	1003	79404
60.1188428401947	79	9.333333	0.88191706	11.0	8.0	9.333333333333334	0.8819171036881968	1008	80412
60.96984601020813	80	9.439252	0.79927033	11.0	8.0	9.439252336448599	0.7992703459149645	1010	81422
61.76243591308594	81	9.411215	0.7097883	11.0	8.0	9.411214953271028	0.7097883194784121	1007	82429
62.555607080459595	82	9.333333	0.74535596	10.0	8.0	9.333333333333334	0.7453559924999299	1008	83437
63.36539697647095	83	9.342592	0.7092255	11.0	8.0	9.342592592592593	0.7092254125953583	1009	84446
64.09224390983582	84	9.45283	0.728556	11.0	8.0	9.452830188679245	0.7285560217474651	1002	85448
64.5034818649292	85	9.364486	0.7023661	11.0	8.0	9.36448598130841	0.7023661393665771	1002	86450
65.27811288833618	86	9.5	0.79205966	11.0	8.0	9.5	0.7920596508887685	1007	87457
66.1864447593689	87	9.364486	0.7537138	11.0	8.0	9.36448598130841	0.7537138375198488	1002	88459
66.96951603889465	88	9.305555	0.8103306	11.0	8.0	9.305555555555555	0.81033067476749	1005	89464
67.787761926651	89	9.420561	0.71089494	11.0	8.0	9.42056074766355	0.7108949628312753	1008	90472
68.65314888954163	90	9.383178	0.7317226	11.0	8.0	9.383177570093459	0.7317225843388181	1004	91476
69.47924590110779	91	9.342592	0.73487264	11.0	8.0	9.342592592592593	0.73487258957461	1009	92485
70.27748513221741	92	9.45283	0.728556	11.0	8.0	9.452830188679245	0.7285560217474651	1002	93487
71.05399703979492	93	9.383178	0.71883684	11.0	8.0	9.383177570093459	0.7188368045992304	1004	94491
71.8748390674591	94	9.429907	0.69862545	11.0	8.0	9.429906542056075	0.698625480038533	1009	95500
72.68429279327393	95	9.324074	0.7677372	11.0	8.0	9.324074074074074	0.7677372199896759	1007	96507
73.30423593521118	96	9.411215	0.7356512	11.0	8.0	9.411214953271028	0.735651164641287	1007	97514
73.94338297843933	97	9.145454	0.736532	11.0	8.0	9.145454545454545	0.7365319672919671	1006	98520
74.62053990364075	98	9.333333	0.7576768	11.0	8.0	9.333333333333334	0.7576767609436585	1008	99528
75.28121876716614	99	9.439252	0.6860093	11.0	8.0	9.439252336448599	0.6860093197571053	1010	100538
