Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
8.992425918579102	0	23.834124	10.977615	67.0	8.0	23.834123222748815	10.977614946720688	5029	5029
13.449728012084961	1	23.1106	3.7792459	37.0	14.0	23.110599078341014	3.7792457871176035	5015	10044
18.161932945251465	2	99.588234	22.767517	159.0	62.0	99.58823529411765	22.767517686205835	5079	15123
22.04432988166809	3	110.36957	7.9573827	135.0	98.0	110.3695652173913	7.957382942225726	5077	20200
25.709516048431396	4	104.333336	19.46721	165.0	69.0	104.33333333333333	19.467208896557878	5008	25208
30.108914852142334	5	70.05556	11.949998	93.0	45.0	70.05555555555556	11.949998708610911	5044	30252
34.18120288848877	6	54.032257	10.077603	85.0	33.0	54.03225806451613	10.077603842294057	5025	35277
38.11135292053223	7	41.245903	9.860762	60.0	31.0	41.24590163934426	9.860761347430579	5032	40309
41.744221925735474	8	33.966217	4.898173	56.0	29.0	33.96621621621622	4.898173322698626	5027	45336
45.342458963394165	9	32.487015	4.7567277	61.0	13.0	32.48701298701299	4.756727311305227	5003	50339
49.217331886291504	10	26.1875	10.333312	46.0	9.0	26.1875	10.333312331967905	5028	55367
53.097452878952026	11	18.660448	10.181579	47.0	9.0	18.66044776119403	10.181579200860273	5001	60368
56.5832359790802	12	18.609665	10.091776	42.0	8.0	18.609665427509295	10.091774940484926	5006	65374
60.13131380081177	13	24.2767	12.043052	45.0	9.0	24.276699029126213	12.043051446071194	5001	70375
63.898370027542114	14	42.474575	12.005445	73.0	12.0	42.47457627118644	12.005444996592864	5012	75387
68.4321677684784	15	65.09091	6.8303785	74.0	37.0	65.0909090909091	6.830378701033182	5012	80399
71.65687799453735	16	73.97059	2.8073988	83.0	69.0	73.97058823529412	2.8073987763182764	5030	85429
76.60114884376526	17	88.0	5.3410034	101.0	78.0	88.0	5.3410032568304695	5016	90445
80.32056593894958	18	117.790695	4.310928	130.0	108.0	117.79069767441861	4.310927917890811	5065	95510
84.75378608703613	19	185.37038	6.5497985	203.0	172.0	185.37037037037038	6.549798685897816	5005	100515
92.70113205909729	20	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	106515
100.50526475906372	21	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	112515
107.03342294692993	22	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	118515
114.04770493507385	23	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	124515
121.55760788917542	24	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	130515
128.34824109077454	25	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	136515
135.37241172790527	26	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	142515
143.5084090232849	27	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	148515
149.88838505744934	28	50.626263	43.20952	233.0	13.0	50.62626262626262	43.20951678250397	5012	153527
158.24177980422974	29	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	159527
166.96770191192627	30	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	165527
175.0090470314026	31	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	171527
182.96040177345276	32	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	177527
187.28356194496155	33	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	183527
191.5384910106659	34	706.25	358.48108	1000.0	120.0	706.25	358.48108388030744	5650	189177
198.7695128917694	35	51.762886	32.097073	155.0	32.0	51.76288659793814	32.09707350756493	5021	194198
205.4974398612976	36	35.695034	4.5724173	75.0	31.0	35.695035460992905	4.5724169352704696	5033	199231
212.2725899219513	37	23.966507	11.996164	38.0	9.0	23.966507177033492	11.996164767953992	5009	204240
216.8974461555481	38	11.774117	4.984757	36.0	8.0	11.774117647058823	4.98475683379255	5004	209244
220.40404295921326	39	12.42928	5.8046646	35.0	8.0	12.429280397022332	5.804664525310858	5009	214253
224.65728497505188	40	11.084071	3.4277642	35.0	7.0	11.084070796460177	3.427764471098349	5010	219263
229.19463276863098	41	12.021531	4.804007	35.0	8.0	12.02153110047847	4.804007054546573	5025	224288
234.0283498764038	42	13.577236	6.657321	35.0	8.0	13.577235772357724	6.657320436502655	5010	229298
242.04528880119324	43	16.031847	8.588186	37.0	8.0	16.03184713375796	8.588186510754811	5034	234332
248.33963799476624	44	23.516432	11.235672	39.0	8.0	23.516431924882628	11.23567266880284	5009	239341
255.64869689941406	45	33.610737	7.5615697	43.0	10.0	33.61073825503356	7.561569569494707	5008	244349
262.70469093322754	46	39.179688	2.81301	55.0	34.0	39.1796875	2.813009936410419	5015	249364
269.1391568183899	47	43.87826	5.3032355	69.0	37.0	43.87826086956522	5.303235806458506	5046	254410
275.8766429424286	48	45.78182	7.351415	68.0	34.0	45.78181818181818	7.351415223283471	5036	259446
282.4885187149048	49	50.666668	9.86679	76.0	36.0	50.666666666666664	9.86678951602472	5016	264462
289.22505378723145	50	61.07229	12.981714	86.0	40.0	61.0722891566265	12.981713860648831	5069	269531
295.66359281539917	51	71.07042	12.168215	99.0	34.0	71.07042253521126	12.168215284163313	5046	274577
302.2244668006897	52	91.92727	15.864029	145.0	51.0	91.92727272727272	15.864029690357016	5056	279633
308.1160068511963	53	115.068184	21.669415	156.0	79.0	115.06818181818181	21.66941469116901	5063	284696
