TotalTime	Timestep	MeanEpisodeReward	MaxMeanReturn
17745.185654640198	3000000	19.76	19.78
17807.088680505753	3010000	19.76	19.78
17869.0179605484	3020000	19.67	19.78
17930.98855948448	3030000	19.66	19.78
17992.970129728317	3040000	19.68	19.78
18054.931449651718	3050000	19.67	19.78
18116.81586289406	3060000	19.64	19.78
18178.847111940384	3070000	19.68	19.78
18240.89646434784	3080000	19.67	19.78
18302.839861631393	3090000	19.66	19.78
18364.79579973221	3100000	19.7	19.78
18426.74506688118	3110000	19.7	19.78
18488.73216843605	3120000	19.73	19.78
18550.83529639244	3130000	19.72	19.78
18612.72737455368	3140000	19.73	19.78
18674.59735417366	3150000	19.7	19.78
18736.569036722183	3160000	19.68	19.78
18798.528521060944	3170000	19.65	19.78
18860.53307032585	3180000	19.65	19.78
18922.541969299316	3190000	19.7	19.78
18984.511311769485	3200000	19.77	19.78
19046.47174835205	3210000	19.83	19.83
19108.50501680374	3220000	19.8	19.83
19170.42257332802	3230000	19.86	19.87
19232.396595478058	3240000	19.86	19.87
19294.387591838837	3250000	19.81	19.88
19356.30308866501	3260000	19.88	19.88
19418.208471536636	3270000	19.85	19.88
19480.13055229187	3280000	19.89	19.89
19542.107011318207	3290000	19.89	19.9
19604.01097536087	3300000	19.88	19.9
19666.042523145676	3310000	19.89	19.9
19727.92562031746	3320000	19.91	19.93
19789.93595814705	3330000	19.94	19.94
