Time	Iteration	AverageReturn	FinalReward	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	NumParams	ValAverageReturn	ValFinalReward
7.356748104095459	0	-172.34219353163593	-9.59001083897353	65.83459166559777	-38.85722763479667	-357.0152173179894	20.0	0.0	10017	10017	28133	-169.88664695085538	-9.147774461267446
13.438265085220337	1	-171.94010420834306	-9.501608546601396	71.10419125606666	-37.1319144004127	-396.2105416296607	20.0	0.0	10017	20034	28133	-159.2749006712663	-8.583356469236149
19.051196813583374	2	-170.11744969563682	-9.239982374035984	64.08803108533408	-26.079873575295046	-377.3705769822	20.0	0.0	10017	30051	28133	-169.74952920716171	-9.282100472844528
24.664140939712524	3	-167.6060518098437	-8.9049917875903	64.47396975661778	-22.32064136113835	-362.43132690973385	20.0	0.0	10017	40068	28133	-165.19165539063727	-8.714214888415855
30.25412368774414	4	-164.8360858631419	-8.66218488953515	63.67329848195782	-38.25621480620051	-393.034332369792	20.0	0.0	10017	50085	28133	-165.46129188065424	-8.764062822347764
35.844292640686035	5	-163.29080560022112	-8.585873274528076	67.16107124952957	-25.221673341152364	-328.6544937962783	20.0	0.0	10017	60102	28133	-166.63013763086022	-8.652697799996261
41.428237438201904	6	-161.71141901198132	-8.314831900444277	64.9437902199447	-22.85612116839856	-368.6550591192647	20.0	0.0	10017	70119	28133	-165.72723351838573	-8.537206443164745
47.0420868396759	7	-159.70932295454008	-8.146798776157334	69.20655942991286	-23.25471612097941	-383.2413411290822	20.0	0.0	10017	80136	28133	-160.57813839288227	-8.315994113407129
52.629868507385254	8	-161.456016344445	-8.142469336046615	65.70203487735063	-24.645625298436563	-385.97526387230874	20.0	0.0	10017	90153	28133	-163.53356729207744	-8.185964654831134
58.23444676399231	9	-156.9894855747698	-7.99167798085876	71.446982612573	-27.79708119490845	-397.2641741329891	20.0	0.0	10017	100170	28133	-157.218391892294	-7.954358281085215
63.78212809562683	10	-163.18813371497657	-8.185697698939839	59.982194057857356	-29.048241798563666	-335.4085801990742	20.0	0.0	10017	110187	28133	-158.4373745013545	-8.116400944268861
69.3163390159607	11	-158.38335499389302	-8.11080561394285	67.60309869744994	-23.5850872831665	-371.0551130192779	20.0	0.0	10017	120204	28133	-151.99175182571554	-7.6520855705459905
